"ID_Ventas","fecha","temporada","sexo","retailer","region","estado","ciudad","metodo de venta","producto","precio por unidad","unidades vendidas","ventas totales","ganancia","margen operativo"
"FC-000005014","2021-09-19 00:00:00","Verano","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","50","144","7200","4536","0.63"
"FC-000005015","2021-09-20 00:00:00","Verano","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","59","188","11092","6987.96","0.63"
"FC-000005016","2021-09-21 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","58","95","5510","3912.1","0.71"
"FC-000005017","2021-09-22 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","41","88","3608","2056.56","0.57"
"FC-000005018","2021-09-23 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","37","150","5550","4273.5","0.77"
"FC-000005019","2021-09-24 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","29","131","3799","2279.4","0.6"
"FC-000005020","2021-09-25 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","29","158","4582","2886.66","0.63"
"FC-000005021","2021-09-26 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","32","124","3968","2380.8","0.6"
"FC-000005022","2021-09-27 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","32","91","2912","2125.76","0.73"
"FC-000005023","2021-09-28 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","29","78","2262","1357.2","0.6"
"FC-000005024","2021-09-29 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","36","143","5148","3861","0.75"
"FC-000005025","2021-09-30 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","18","169","3042","1946.88","0.64"
"FC-000005026","2021-10-01 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","19","169","3211","1958.71","0.61"
"FC-000005027","2021-10-02 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","43","144","6192","3962.88","0.64"
"FC-000005028","2021-10-03 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","44","131","5764","4207.72","0.73"
"FC-000005029","2021-10-04 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","48","111","5328","3143.52","0.59"
"FC-000005030","2021-10-05 00:00:00","Otoño","non-binary","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","56","188","10528","8317.12","0.79"
"FC-000005031","2021-10-06 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","56","233","13048","8220.24","0.63"
"FC-000005032","2021-10-07 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","58","225","13050","8352","0.64"
"FC-000005033","2021-10-08 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Urbano","64","175","11200","6944","0.62"
"FC-000005034","2021-10-09 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","63","143","9009","6756.75","0.75"
"FC-000005035","2021-10-10 00:00:00","Otoño","female","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","58","145","8410","4709.6","0.56"
"FC-000005036","2021-10-11 00:00:00","Otoño","male","Sports Direct","Southwest","Alabama","Birmingham","Online","Indumentaria","68","203","13804","11043.2","0.8"
"FC-000005037","2021-10-12 00:00:00","Otoño","non-binary","Amazon","Southwest","Alabama","Birmingham","Online","Calzado Urbano","38","117","4446","2223","0.5"
"FC-000005038","2021-10-13 00:00:00","Otoño","male","Amazon","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","38","75","2850","1311","0.46"
"FC-000005039","2021-10-14 00:00:00","Otoño","female","Amazon","Southwest","Alabama","Birmingham","Online","Calzado Urbano","28","63","1764","917.28","0.52"
"FC-000005040","2021-10-15 00:00:00","Otoño","male","Amazon","Southwest","Alabama","Birmingham","Online","Calzado Deportivo","34","28","952","390.32","0.41"
"FC-000005041","2021-10-16 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","47","42","1974","769.86","0.39"
"FC-000005042","2021-10-17 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","38","68","2584","1343.68","0.52"
"FC-000005043","2021-10-18 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","38","140","5320","2606.8","0.49"
"FC-000005044","2021-10-19 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","38","45","1710","803.7","0.47"
"FC-000005045","2021-10-20 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","29","60","1740","922.2","0.53"
"FC-000005046","2021-10-21 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","34","19","646","271.32","0.42"
"FC-000005047","2021-10-22 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","46","45","2070","807.3","0.39"
"FC-000005048","2021-10-23 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","37","63","2331","1188.81","0.51"
"FC-000005049","2021-10-24 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","39","127","4953","2426.97","0.49"
"FC-000005050","2021-10-25 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","39","46","1794","879.06","0.49"
"FC-000005051","2021-10-26 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","27","52","1404","772.2","0.55"
"FC-000005052","2021-10-27 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","32","13","416","166.4","0.4"
"FC-000005053","2021-10-28 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","49","29","1421","511.56","0.36"
"FC-000005054","2021-10-29 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","36","50","1800","990","0.55"
"FC-000005055","2021-10-30 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","37","122","4514","2166.72","0.48"
"FC-000005056","2021-10-31 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","37","44","1628","765.16","0.47"
"FC-000005057","2021-11-01 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","27","44","1188","641.52","0.54"
"FC-000005058","2021-11-02 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","33","21","693","277.2","0.4"
"FC-000005059","2021-11-03 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","47","20","940","357.2","0.38"
"FC-000005060","2021-11-04 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","39","63","2457","1253.07","0.51"
"FC-000005061","2021-11-05 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","52","144","7488","3369.6","0.45"
"FC-000005062","2021-11-06 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","48","60","2880","1440","0.5"
"FC-000005063","2021-11-07 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","42","47","1974","1065.96","0.54"
"FC-000005064","2021-11-08 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","41","34","1394","557.6","0.4"
"FC-000005065","2021-11-09 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","51","42","2142","792.54","0.37"
"FC-000005066","2021-11-10 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","56","72","4032","2136.96","0.53"
"FC-000005067","2021-11-11 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","54","158","8532","4010.04","0.47"
"FC-000005068","2021-11-12 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","48","77","3696","1811.04","0.49"
"FC-000005069","2021-11-13 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","42","58","2436","1242.36","0.51"
"FC-000005070","2021-11-14 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","41","51","2091","878.22","0.42"
"FC-000005071","2021-11-15 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","50","53","2650","954","0.36"
"FC-000005072","2021-11-16 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","56","85","4760","2427.6","0.51"
"FC-000005073","2021-11-17 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","51","143","7293","3573.57","0.49"
"FC-000005074","2021-11-18 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","46","84","3864","1854.72","0.48"
"FC-000005075","2021-11-19 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","43","63","2709","1489.95","0.55"
"FC-000005076","2021-11-20 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","43","44","1892","775.72","0.41"
"FC-000005077","2021-11-21 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","53","60","3180","1208.4","0.38"
"FC-000005078","2021-12-20 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","58","113","6554","3539.16","0.54"
"FC-000005079","2021-12-21 00:00:00","Invierno","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","50","147","7350","3381","0.46"
"FC-000005080","2021-12-22 00:00:00","Invierno","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","49","90","4410","2072.7","0.47"
"FC-000005081","2021-12-23 00:00:00","Invierno","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","41","68","2788","1394","0.5"
"FC-000005082","2021-12-24 00:00:00","Invierno","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","41","51","2091","857.31","0.41"
"FC-000005083","2021-12-25 00:00:00","Invierno","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","54","41","2214","819.18","0.37"
"FC-000005084","2021-12-26 00:00:00","Invierno","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","54","91","4914","2653.56","0.54"
"FC-000005085","2021-12-27 00:00:00","Invierno","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","53","122","6466","3103.68","0.48"
"FC-000005086","2021-12-28 00:00:00","Invierno","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","46","70","3220","1513.4","0.47"
"FC-000005087","2021-12-29 00:00:00","Invierno","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","41","38","1558","856.9","0.55"
"FC-000005088","2021-12-30 00:00:00","Invierno","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","42","36","1512","680.4","0.45"
"FC-000005089","2021-12-31 00:00:00","Invierno","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","52","36","1872","692.64","0.37"
"FC-000005090","2021-09-17 00:00:00","Verano","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","57","59","3363","1748.76","0.52"
"FC-000005091","2021-10-19 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","55","120","6600","3300","0.5"
"FC-000005092","2021-10-19 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","54","59","3186","1561.14","0.49"
"FC-000005093","2021-10-19 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","52","31","1612","886.6","0.55"
"FC-000005094","2021-10-19 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","50","26","1300","520","0.4"
"FC-000005095","2021-10-19 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","61","27","1647","625.86","0.38"
"FC-000005096","2021-10-19 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","68","56","3808","2018.24","0.53"
"FC-000005097","2021-11-18 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","62","98","6076","2977.24","0.49"
"FC-000005098","2021-11-18 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","52","52","2704","1352","0.5"
"FC-000005099","2021-11-18 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","52","55","2860","1487.2","0.52"
"FC-000005100","2021-11-18 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","54","46","2484","1068.12","0.43"
"FC-000005101","2021-11-18 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Indumentaria","60","41","2460","885.6","0.36"
"FC-000005102","2021-11-18 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","67","63","4221","2279.34","0.54"
"FC-000005103","2021-12-17 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","62","138","8556","4106.88","0.48"
"FC-000005104","2021-12-17 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","53","74","3922","1961","0.5"
"FC-000005105","2021-12-17 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Calzado Urbano","52","68","3536","1768","0.5"
"FC-000005106","2021-12-17 00:00:00","Otoño","male","Amazon","Northeast","Maine","Portland","Online","Calzado Deportivo","52","50","2600","1118","0.43"
"FC-000005107","2021-12-17 00:00:00","Otoño","non-binary","Amazon","Northeast","Maine","Portland","Online","Indumentaria","60","54","3240","1166.4","0.36"
"FC-000005108","2021-12-17 00:00:00","Otoño","female","Amazon","Northeast","Maine","Portland","Online","Indumentaria","69","75","5175","2742.75","0.53"
"FC-000005109","2021-01-10 00:00:00","Invierno","non-binary","West Gear","Northeast","Maine","Portland","Online","Calzado Urbano","33","98","3234","1131.9","0.35"
"FC-000005110","2021-01-10 00:00:00","Invierno","female","West Gear","Northeast","Maine","Portland","Online","Calzado Deportivo","41","109","4469","1474.77","0.33"
"FC-000005111","2021-01-10 00:00:00","Invierno","male","West Gear","Northeast","Maine","Portland","Online","Calzado Urbano","43","101","4343","1737.2","0.4"
"FC-000005112","2021-01-10 00:00:00","Invierno","female","West Gear","Northeast","Maine","Portland","Online","Calzado Deportivo","43","59","2537","989.43","0.39"
"FC-000005113","2021-01-24 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","52","84","4368","1790.88","0.41"
"FC-000005114","2021-02-22 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","51","173","8823","4146.81","0.47"
"FC-000005115","2021-02-22 00:00:00","Invierno","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","53","65","3445","1653.6","0.48"
"FC-000005116","2021-02-22 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","43","77","3311","1225.07","0.37"
"FC-000005117","2021-02-22 00:00:00","Invierno","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","49","46","2254","879.06","0.39"
"FC-000005118","2021-02-22 00:00:00","Invierno","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","60","75","4500","1710","0.38"
"FC-000005119","2021-02-22 00:00:00","Invierno","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","52","102","5304","2333.76","0.44"
"FC-000005120","2021-03-20 00:00:00","Invierno","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","53","153","8109","3973.41","0.49"
"FC-000005121","2021-03-20 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","52","65","3380","1690","0.5"
"FC-000005122","2021-03-20 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","41","69","2829","1046.73","0.37"
"FC-000005123","2021-03-20 00:00:00","Invierno","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","49","36","1764","670.32","0.38"
"FC-000005124","2021-03-20 00:00:00","Invierno","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","64","53","3392","1322.88","0.39"
"FC-000005125","2021-03-20 00:00:00","Invierno","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","53","72","3816","1526.4","0.4"
"FC-000005126","2021-04-21 00:00:00","Primavera","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","54","131","7074","3254.04","0.46"
"FC-000005127","2021-04-21 00:00:00","Primavera","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","50","61","3050","1525","0.5"
"FC-000005128","2021-04-21 00:00:00","Primavera","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","44","61","2684","1073.6","0.4"
"FC-000005129","2021-04-21 00:00:00","Primavera","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","47","44","2068","765.16","0.37"
"FC-000005130","2021-04-21 00:00:00","Primavera","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","56","41","2296","849.52","0.37"
"FC-000005131","2021-04-21 00:00:00","Primavera","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","49","84","4116","1811.04","0.44"
"FC-000005132","2021-05-20 00:00:00","Primavera","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","59","160","9440","4720","0.5"
"FC-000005133","2021-05-20 00:00:00","Primavera","male","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","56","72","4032","1814.4","0.45"
"FC-000005134","2021-05-20 00:00:00","Primavera","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","53","84","4452","1780.8","0.4"
"FC-000005135","2021-05-20 00:00:00","Primavera","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","51","63","3213","1220.94","0.38"
"FC-000005136","2021-05-20 00:00:00","Primavera","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","62","69","4278","1625.64","0.38"
"FC-000005137","2021-05-20 00:00:00","Primavera","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","67","100","6700","2747","0.41"
"FC-000005138","2021-06-22 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","59","189","11151","5129.46","0.46"
"FC-000005139","2021-06-22 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","55","112","6160","3080","0.5"
"FC-000005140","2021-06-22 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","53","81","4293","1545.48","0.36"
"FC-000005141","2021-06-22 00:00:00","Verano","male","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","53","90","4770","1717.2","0.36"
"FC-000005142","2021-06-22 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","60","84","5040","1814.4","0.36"
"FC-000005143","2021-06-22 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","67","126","8442","3545.64","0.42"
"FC-000005144","2021-07-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","63","182","11466","5274.36","0.46"
"FC-000005145","2021-07-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","59","111","6549","3078.03","0.47"
"FC-000005146","2021-07-20 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","53","102","5406","1946.16","0.36"
"FC-000005147","2021-07-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","51","75","3825","1453.5","0.38"
"FC-000005148","2021-07-20 00:00:00","Verano","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","61","91","5551","2164.89","0.39"
"FC-000005149","2021-07-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","67","130","8710","3919.5","0.45"
"FC-000005150","2021-08-21 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","59","163","9617","4327.65","0.45"
"FC-000005151","2021-08-21 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","56","106","5936","2671.2","0.45"
"FC-000005152","2021-08-21 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","54","102","5508","1982.88","0.36"
"FC-000005153","2021-08-21 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","53","68","3604","1441.6","0.4"
"FC-000005154","2021-08-21 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","62","65","4030","1531.4","0.38"
"FC-000005155","2021-08-21 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","67","104","6968","2926.56","0.42"
"FC-000005156","2021-09-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","64","131","8384","4024.32","0.48"
"FC-000005157","2021-09-20 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","55","91","5005","2402.4","0.48"
"FC-000005158","2021-09-20 00:00:00","Verano","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","50","59","2950","1121","0.38"
"FC-000005159","2021-09-20 00:00:00","Verano","male","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","50","56","2800","1092","0.39"
"FC-000005160","2021-09-20 00:00:00","Verano","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","62","60","3720","1488","0.4"
"FC-000005161","2021-09-20 00:00:00","Verano","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","64","84","5376","2204.16","0.41"
"FC-000005162","2021-10-22 00:00:00","Otoño","female","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","68","113","7684","3611.48","0.47"
"FC-000005163","2021-10-22 00:00:00","Otoño","male","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","60","77","4620","2217.6","0.48"
"FC-000005164","2021-10-22 00:00:00","Otoño","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","59","46","2714","1085.6","0.4"
"FC-000005165","2021-10-22 00:00:00","Otoño","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","59","42","2478","892.08","0.36"
"FC-000005166","2021-10-22 00:00:00","Otoño","non-binary","Amazon","West","Alaska","Anchorage","Online","Indumentaria","71","44","3124","1093.4","0.35"
"FC-000005167","2021-10-22 00:00:00","Otoño","male","Amazon","West","Alaska","Anchorage","Online","Indumentaria","73","83","6059","2423.6","0.4"
"FC-000005168","2021-11-21 00:00:00","Otoño","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","68","123","8364","4014.72","0.48"
"FC-000005169","2021-11-21 00:00:00","Otoño","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","59","81","4779","2198.34","0.46"
"FC-000005170","2021-11-21 00:00:00","Otoño","male","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","59","93","5487","2139.93","0.39"
"FC-000005171","2021-11-21 00:00:00","Otoño","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","62","90","5580","2120.4","0.38"
"FC-000005172","2021-11-21 00:00:00","Otoño","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","69","83","5727","2004.45","0.35"
"FC-000005173","2021-11-21 00:00:00","Otoño","female","Amazon","West","Alaska","Anchorage","Online","Indumentaria","74","101","7474","3139.08","0.42"
"FC-000005174","2021-12-20 00:00:00","Otoño","non-binary","Amazon","West","Alaska","Anchorage","Online","Calzado Urbano","69","174","12006","5642.82","0.47"
"FC-000005175","2021-12-20 00:00:00","Otoño","female","Amazon","West","Alaska","Anchorage","Online","Calzado Deportivo","60","112","6720","3158.4","0.47"
"FC-000005176","2021-01-10 00:00:00","Invierno","male","Foot Locker","West","Alaska","Anchorage","Online","Calzado Urbano","33","109","3597","1366.86","0.38"
"FC-000005177","2021-01-10 00:00:00","Invierno","male","Foot Locker","West","Alaska","Anchorage","Online","Calzado Deportivo","43","109","4687","1546.71","0.33"
"FC-000005178","2021-01-10 00:00:00","Invierno","male","Foot Locker","West","Alaska","Anchorage","Online","Calzado Urbano","41","113","4633","1667.88","0.36"
"FC-000005179","2021-01-10 00:00:00","Invierno","female","Foot Locker","West","Alaska","Anchorage","Online","Calzado Deportivo","43","56","2408","842.8","0.35"
"FC-000005180","2021-01-10 00:00:00","Invierno","male","Foot Locker","West","Alaska","Anchorage","Online","Indumentaria","46","46","2116","634.8","0.3"
"FC-000005181","2021-01-10 00:00:00","Invierno","female","Foot Locker","West","Alaska","Anchorage","Online","Indumentaria","42","123","5166","2789.64","0.54"
"FC-000005182","2021-02-10 00:00:00","Invierno","female","Foot Locker","West","Alaska","Anchorage","Online","Calzado Urbano","33","143","4719","1698.84","0.36"
"FC-000005183","2021-02-10 00:00:00","Invierno","non-binary","Foot Locker","West","Alaska","Anchorage","Online","Calzado Deportivo","42","98","4116","1317.12","0.32"
"FC-000005184","2021-02-10 00:00:00","Invierno","female","Foot Locker","West","Alaska","Anchorage","Online","Calzado Urbano","44","94","4136","1488.96","0.36"
"FC-000005185","2021-02-10 00:00:00","Invierno","non-binary","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Deportivo","41","56","2296","895.44","0.39"
"FC-000005186","2021-02-10 00:00:00","Invierno","female","Foot Locker","West","Hawaii","Honolulu","Online","Indumentaria","47","38","1786","535.8","0.3"
"FC-000005187","2021-02-10 00:00:00","Invierno","female","Foot Locker","West","Hawaii","Honolulu","Online","Indumentaria","44","102","4488","2468.4","0.55"
"FC-000005188","2021-03-09 00:00:00","Invierno","non-binary","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Urbano","44","135","5940","2376","0.4"
"FC-000005189","2021-03-09 00:00:00","Invierno","male","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Deportivo","54","91","4914","1523.34","0.31"
"FC-000005190","2021-03-09 00:00:00","Invierno","female","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Urbano","57","101","5757","2245.23","0.39"
"FC-000005191","2021-03-09 00:00:00","Invierno","non-binary","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Deportivo","52","69","3588","1291.68","0.36"
"FC-000005192","2021-03-09 00:00:00","Invierno","male","Foot Locker","West","Hawaii","Honolulu","Online","Indumentaria","55","36","1980","514.8","0.26"
"FC-000005193","2021-03-09 00:00:00","Invierno","female","Foot Locker","West","Hawaii","Honolulu","Online","Indumentaria","50","85","4250","2337.5","0.55"
"FC-000005194","2021-04-10 00:00:00","Primavera","non-binary","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Urbano","59","130","7670","2761.2","0.36"
"FC-000005195","2021-04-10 00:00:00","Primavera","female","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Deportivo","61","81","4941","1729.35","0.35"
"FC-000005196","2021-04-10 00:00:00","Primavera","female","Foot Locker","West","Hawaii","Honolulu","Online","Calzado Urbano","60","91","5460","2074.8","0.38"
