id_ventas,fecha,id_cliente,id_retailer,id_region,id_estado,id_ciudad,id_metodo,id_producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000006005,2021-07-22,6105,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,50.0,142,7100.0,3621.0,0.51
FC-000006006,2021-07-22,6106,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,51.0,133,6783.0,3188.0099999999998,0.47
FC-000006007,2021-07-22,6107,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,48.0,101,4848.0,2181.5999999999995,0.4499999999999999
FC-000006008,2021-07-22,6108,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,52.0,128,6656.0,2862.08,0.43
FC-000006009,2021-07-22,6109,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,67.0,123,8241.0,3131.58,0.38
FC-000006010,2021-08-23,6110,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,50.0,163,8150.0,4075.0,0.5
FC-000006011,2021-08-23,6111,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,57.0,161,9177.0,4588.5,0.5
FC-000006012,2021-08-23,6112,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,54.0,113,6102.0,2989.98,0.49
FC-000006013,2021-08-23,6113,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,52.0,112,5824.0,2853.7599999999998,0.49
FC-000006014,2021-08-23,6114,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,59.0,116,6844.0,2806.04,0.41
FC-000006015,2021-08-23,6115,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,65.0,94,6110.0,2444.0,0.4
FC-000006016,2021-09-24,6116,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,41.0,167,6847.0,3355.0299999999997,0.49
FC-000006017,2021-09-24,6117,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,45.0,161,7245.0,3839.8500000000004,0.53
FC-000006018,2021-09-24,6118,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,43.0,128,5504.0,2476.7999999999993,0.4499999999999999
FC-000006019,2021-09-24,6119,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,41.0,113,4633.0,2177.5099999999998,0.47
FC-000006020,2021-09-24,6120,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,54.0,105,5670.0,2494.8,0.44
FC-000006021,2021-09-24,6121,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,56.0,119,6664.0,2465.68,0.37
FC-000006022,2021-10-23,6122,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,41.0,135,5535.0,2656.7999999999997,0.48
FC-000006023,2021-10-23,6123,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,47.0,145,6815.0,3611.9500000000003,0.53
FC-000006024,2021-10-23,6124,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,44.0,91,4004.0,1921.9199999999998,0.48
FC-000006025,2021-10-23,6125,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,43.0,90,3870.0,1896.3,0.49
FC-000006026,2021-10-23,6126,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,53.0,69,3657.0,1462.8000000000002,0.4
FC-000006027,2021-10-23,6127,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,56.0,85,4760.0,1808.8,0.38
FC-000006028,2021-11-23,6128,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,42.0,135,5670.0,2664.8999999999996,0.47
FC-000006029,2021-11-23,6129,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,46.0,147,6762.0,3516.2400000000002,0.52
FC-000006030,2021-11-23,6130,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,44.0,105,4620.0,2125.1999999999994,0.4599999999999999
FC-000006031,2021-11-23,6131,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,42.0,98,4116.0,1934.52,0.47
FC-000006032,2021-11-23,6132,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,53.0,87,4611.0,1890.51,0.41
FC-000006033,2021-11-23,6133,Foot Locker,West,Arizona,Phoenix,Online,Indumentaria,55.0,111,6105.0,2258.85,0.37
FC-000006034,2021-12-22,6134,Foot Locker,West,Arizona,Phoenix,Online,Calzado Urbano,44.0,181,7964.0,3663.439999999999,0.4599999999999999
FC-000006035,2021-12-22,6135,Foot Locker,West,Arizona,Phoenix,Online,Calzado Deportivo,49.0,175,8575.0,4630.5,0.54
FC-000006036,2021-12-22,6136,Kohl's,West,Arizona,Phoenix,Online,Calzado Urbano,43.0,123,5289.0,2538.72,0.48
FC-000006037,2021-12-22,6137,Kohl's,West,Arizona,Phoenix,Online,Calzado Deportivo,44.0,115,5060.0,2276.9999999999995,0.4499999999999999
FC-000006038,2021-12-22,6138,Kohl's,West,Arizona,Phoenix,Online,Indumentaria,52.0,88,4576.0,1967.68,0.43
FC-000006039,2021-12-22,6139,Kohl's,West,Arizona,Phoenix,Online,Indumentaria,58.0,135,7830.0,2897.1,0.37
FC-000006040,2021-01-26,6140,Kohl's,West,Arizona,Phoenix,Online,Calzado Urbano,33.0,133,4389.0,2150.61,0.49
FC-000006041,2021-01-26,6141,Kohl's,West,Arizona,Phoenix,Online,Calzado Deportivo,42.0,138,5796.0,3071.88,0.53
FC-000006042,2021-01-26,6142,Kohl's,West,Arizona,Phoenix,Online,Calzado Urbano,42.0,138,5796.0,2666.1599999999994,0.4599999999999999
FC-000006043,2021-01-26,6143,Kohl's,West,Arizona,Phoenix,Online,Calzado Deportivo,43.0,85,3655.0,1790.95,0.49
FC-000006044,2021-01-26,6144,Kohl's,West,Arizona,Phoenix,Online,Indumentaria,45.0,80,3600.0,1476.0,0.41
FC-000006045,2021-01-26,6145,Kohl's,West,Arizona,Phoenix,Online,Indumentaria,42.0,128,5376.0,1935.36,0.36
FC-000006046,2021-02-26,6146,Kohl's,West,Arizona,Phoenix,Online,Calzado Urbano,33.0,147,4851.0,2376.99,0.49
FC-000006047,2021-02-26,6147,Kohl's,West,Arizona,Phoenix,Online,Calzado Deportivo,44.0,106,4664.0,2565.2000000000003,0.55
FC-000006048,2021-02-26,6148,Kohl's,West,Arizona,Phoenix,Online,Calzado Urbano,41.0,111,4551.0,2093.4599999999996,0.4599999999999999
FC-000006049,2021-02-26,6149,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,43.0,74,3182.0,1559.18,0.49
FC-000006050,2021-02-26,6150,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,45.0,54,2430.0,1069.2,0.44
FC-000006051,2021-02-26,6151,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,41.0,104,4264.0,1620.32,0.38
FC-000006052,2021-03-25,6152,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,44.0,165,7260.0,3630.0,0.5
FC-000006053,2021-03-25,6153,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,51.0,112,5712.0,3027.36,0.53
FC-000006054,2021-03-25,6154,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,52.0,112,5824.0,2853.7599999999998,0.49
FC-000006055,2021-03-25,6155,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,50.0,83,4150.0,1908.9999999999995,0.4599999999999999
FC-000006056,2021-03-25,6156,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,55.0,53,2915.0,1253.45,0.43
FC-000006057,2021-03-25,6157,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,50.0,98,4900.0,1862.0,0.38
FC-000006058,2021-04-26,6158,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,51.0,154,7854.0,3534.2999999999993,0.4499999999999999
FC-000006059,2021-04-26,6159,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,59.0,98,5782.0,2891.0,0.5
FC-000006060,2021-04-26,6160,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,55.0,116,6380.0,3190.0,0.5
FC-000006061,2021-04-26,6161,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,54.0,87,4698.0,2161.0799999999995,0.4599999999999999
FC-000006062,2021-04-26,6162,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,56.0,58,3248.0,1331.6799999999998,0.41
FC-000006063,2021-04-26,6163,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,69.0,101,6969.0,2648.2200000000003,0.38
FC-000006064,2021-05-27,6164,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,51.0,150,7650.0,3442.499999999999,0.4499999999999999
FC-000006065,2021-05-27,6165,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,58.0,111,6438.0,3283.38,0.51
FC-000006066,2021-05-27,6166,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,56.0,126,7056.0,3316.3199999999997,0.47
FC-000006067,2021-05-27,6167,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,51.0,91,4641.0,2134.8599999999997,0.4599999999999999
FC-000006068,2021-05-27,6168,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,56.0,65,3640.0,1528.8,0.42
FC-000006069,2021-05-27,6169,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,69.0,115,7935.0,3094.65,0.39
FC-000006070,2021-06-26,6170,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,52.0,203,10556.0,5066.88,0.48
FC-000006071,2021-06-26,6171,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,54.0,154,8316.0,4324.32,0.52
FC-000006072,2021-06-26,6172,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,54.0,149,8046.0,4023.0,0.5
FC-000006073,2021-06-26,6173,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,54.0,106,5724.0,2575.7999999999993,0.4499999999999999
FC-000006074,2021-06-26,6174,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,56.0,87,4872.0,2094.96,0.43
FC-000006075,2021-06-26,6175,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,74.0,162,11988.0,4315.68,0.36
FC-000006076,2021-07-25,6176,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,54.0,203,10962.0,5152.139999999999,0.47
FC-000006077,2021-07-25,6177,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,56.0,180,10080.0,5443.200000000001,0.54
FC-000006078,2021-07-25,6178,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,58.0,160,9280.0,4454.4,0.48
FC-000006079,2021-07-25,6179,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,54.0,135,7290.0,3280.499999999999,0.4499999999999999
FC-000006080,2021-07-25,6180,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,57.0,145,8265.0,3553.95,0.43
FC-000006081,2021-07-25,6181,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,69.0,140,9660.0,3670.8,0.38
FC-000006082,2021-08-26,6182,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,56.0,175,9800.0,4900.0,0.5
FC-000006083,2021-08-26,6183,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,60.0,176,10560.0,5491.2,0.52
FC-000006084,2021-08-26,6184,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,58.0,142,8236.0,3788.559999999999,0.4599999999999999
FC-000006085,2021-08-26,6185,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,55.0,143,7865.0,3696.5499999999997,0.47
FC-000006086,2021-08-26,6186,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,67.0,124,8308.0,3323.2000000000003,0.4
FC-000006087,2021-08-26,6187,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,70.0,126,8820.0,3351.6,0.38
FC-000006088,2021-09-27,6188,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,49.0,163,7987.0,3594.149999999999,0.4499999999999999
FC-000006089,2021-09-27,6189,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,51.0,156,7956.0,4057.56,0.51
FC-000006090,2021-09-27,6190,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,46.0,143,6578.0,3091.66,0.47
FC-000006091,2021-09-27,6191,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,49.0,123,6027.0,2832.69,0.47
FC-000006092,2021-09-27,6192,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,54.0,111,5994.0,2397.6,0.4
FC-000006093,2021-09-27,6193,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,59.0,133,7847.0,2824.92,0.36
FC-000006094,2021-10-26,6194,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,48.0,165,7920.0,3960.0,0.5
FC-000006095,2021-10-26,6195,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,50.0,149,7450.0,3948.5,0.53
FC-000006096,2021-10-26,6196,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,48.0,105,5040.0,2368.7999999999997,0.47
FC-000006097,2021-10-26,6197,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,46.0,95,4370.0,2141.3,0.49
FC-000006098,2021-10-26,6198,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,56.0,91,5096.0,2242.2400000000002,0.44
FC-000006099,2021-10-26,6199,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,68.0,105,7140.0,2641.8,0.37
FC-000006100,2021-11-26,6200,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,58.0,160,9280.0,4547.2,0.49
FC-000006101,2021-11-26,6201,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,59.0,150,8850.0,4779.0,0.54
FC-000006102,2021-11-26,6202,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,54.0,117,6318.0,3032.64,0.48
FC-000006103,2021-11-26,6203,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,55.0,115,6325.0,2972.75,0.47
FC-000006104,2021-11-26,6204,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,65.0,113,7345.0,3231.8,0.44
FC-000006105,2021-11-26,6205,Kohl's,West,New Mexico,Albuquerque,Online,Indumentaria,72.0,140,10080.0,3931.2000000000003,0.39
FC-000006106,2021-12-25,6206,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Urbano,55.0,210,11550.0,5312.999999999999,0.4599999999999999
FC-000006107,2021-12-25,6207,Kohl's,West,New Mexico,Albuquerque,Online,Calzado Deportivo,61.0,182,11102.0,5551.0,0.5
FC-000006108,2021-12-25,6208,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Urbano,59.0,130,7670.0,3758.2999999999997,0.49
FC-000006109,2021-12-25,6209,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Deportivo,55.0,145,7975.0,3668.499999999999,0.4599999999999999
FC-000006110,2021-12-25,6210,Sports Direct,West,New Mexico,Albuquerque,Online,Indumentaria,64.0,119,7616.0,3427.1999999999994,0.4499999999999999
FC-000006111,2021-12-25,6211,Sports Direct,West,New Mexico,Albuquerque,Online,Indumentaria,72.0,131,9432.0,3301.2,0.35
FC-000006112,2021-01-13,6212,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Urbano,29.0,131,3799.0,1937.49,0.51
FC-000006113,2021-01-13,6213,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Deportivo,39.0,135,5265.0,2685.15,0.51
FC-000006114,2021-01-13,6214,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Urbano,38.0,126,4788.0,2154.5999999999995,0.4499999999999999
FC-000006115,2021-01-13,6215,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Deportivo,39.0,75,2925.0,1462.5,0.5
FC-000006116,2021-01-13,6216,Sports Direct,West,New Mexico,Albuquerque,Online,Indumentaria,41.0,63,2583.0,1162.3499999999997,0.4499999999999999
FC-000006117,2021-01-13,6217,Sports Direct,West,New Mexico,Albuquerque,Online,Indumentaria,36.0,117,4212.0,1642.68,0.39
FC-000006118,2021-02-13,6218,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Urbano,29.0,145,4205.0,2228.65,0.53
FC-000006119,2021-02-13,6219,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Deportivo,37.0,112,4144.0,2279.2000000000003,0.55
FC-000006120,2021-02-13,6220,Sports Direct,West,New Mexico,Albuquerque,Online,Calzado Urbano,37.0,104,3848.0,1924.0,0.5
FC-000006121,2021-02-13,6221,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,36.0,63,2268.0,1179.3600000000001,0.52
FC-000006122,2021-02-13,6222,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,41.0,51,2091.0,1003.68,0.48
FC-000006123,2021-02-13,6223,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,37.0,98,3626.0,1305.36,0.36
FC-000006124,2021-03-12,6224,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,37.0,137,5069.0,2534.5,0.5
FC-000006125,2021-03-12,6225,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,46.0,101,4646.0,2462.38,0.53
FC-000006126,2021-03-12,6226,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,49.0,113,5537.0,2713.13,0.49
FC-000006127,2021-03-12,6227,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,47.0,73,3431.0,1784.1200000000001,0.52
FC-000006128,2021-03-12,6228,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,51.0,39,1989.0,934.8299999999999,0.47
FC-000006129,2021-03-12,6229,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,48.0,95,4560.0,1641.6,0.36
FC-000006130,2021-04-13,6230,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,45.0,142,6390.0,3258.9,0.51
FC-000006131,2021-04-13,6231,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,51.0,88,4488.0,2244.0,0.5
FC-000006132,2021-04-13,6232,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,50.0,94,4700.0,2350.0,0.5
FC-000006133,2021-04-13,6233,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,48.0,69,3312.0,1821.6000000000001,0.55
FC-000006134,2021-04-13,6234,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,52.0,53,2756.0,1322.8799999999999,0.48
FC-000006135,2021-04-13,6235,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,63.0,105,6615.0,2646.0,0.4
FC-000006136,2021-05-14,6236,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,47.0,160,7520.0,4060.8,0.54
FC-000006137,2021-05-14,6237,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,52.0,108,5616.0,2920.32,0.52
FC-000006138,2021-05-14,6238,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,52.0,123,6396.0,3198.0,0.5
FC-000006139,2021-05-14,6239,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,47.0,91,4277.0,2309.58,0.54
FC-000006140,2021-05-14,6240,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,50.0,56,2800.0,1344.0,0.48
FC-000006141,2021-05-14,6241,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,64.0,120,7680.0,3072.0,0.4
FC-000006142,2021-06-13,6242,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,46.0,176,8096.0,4290.88,0.53
FC-000006143,2021-06-13,6243,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,54.0,147,7938.0,4048.38,0.51
FC-000006144,2021-06-13,6244,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,52.0,142,7384.0,3544.3199999999997,0.48
FC-000006145,2021-06-13,6245,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,49.0,120,5880.0,2998.8,0.51
FC-000006146,2021-06-13,6246,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,51.0,72,3672.0,1762.56,0.48
FC-000006147,2021-06-13,6247,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,67.0,150,10050.0,3517.5,0.35
FC-000006148,2021-07-12,6248,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,47.0,196,9212.0,4606.0,0.5
FC-000006149,2021-07-12,6249,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,51.0,173,8823.0,4499.7300000000005,0.51
FC-000006150,2021-07-12,6250,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,50.0,137,6850.0,3425.0,0.5
FC-000006151,2021-07-12,6251,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,46.0,128,5888.0,3002.88,0.51
FC-000006152,2021-07-12,6252,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,54.0,138,7452.0,3576.96,0.48
FC-000006153,2021-07-12,6253,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,67.0,143,9581.0,3640.78,0.38
FC-000006154,2021-08-13,6254,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,53.0,182,9646.0,4919.46,0.51
FC-000006155,2021-08-13,6255,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,58.0,175,10150.0,5278.0,0.52
FC-000006156,2021-08-13,6256,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,54.0,150,8100.0,3725.999999999999,0.4599999999999999
FC-000006157,2021-08-13,6257,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,53.0,113,5989.0,3114.28,0.52
FC-000006158,2021-08-13,6258,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,60.0,126,7560.0,3628.7999999999997,0.48
FC-000006159,2021-08-13,6259,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,68.0,119,8092.0,2832.2,0.35
FC-000006160,2021-09-14,6260,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,43.0,180,7740.0,4179.6,0.54
FC-000006161,2021-09-14,6261,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,47.0,156,7332.0,4032.6000000000004,0.55
FC-000006162,2021-09-14,6262,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,42.0,135,5670.0,2664.8999999999996,0.47
FC-000006163,2021-09-14,6263,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,43.0,120,5160.0,2786.4,0.54
FC-000006164,2021-09-14,6264,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,54.0,100,5400.0,2592.0,0.48
FC-000006165,2021-09-14,6265,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,59.0,131,7729.0,3091.6000000000004,0.4
FC-000006166,2021-10-13,6266,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,42.0,131,5502.0,2806.02,0.51
FC-000006167,2021-10-13,6267,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,47.0,142,6674.0,3470.48,0.52
FC-000006168,2021-10-13,6268,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,42.0,105,4410.0,2072.7,0.47
FC-000006169,2021-10-13,6269,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,44.0,88,3872.0,1936.0,0.5
FC-000006170,2021-10-13,6270,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,50.0,90,4500.0,2069.9999999999995,0.4599999999999999
FC-000006171,2021-10-13,6271,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,64.0,102,6528.0,2545.92,0.39
FC-000006172,2021-11-13,6272,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,51.0,137,6987.0,3563.37,0.51
FC-000006173,2021-11-13,6273,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,58.0,173,10034.0,5418.360000000001,0.54
FC-000006174,2021-11-13,6274,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,54.0,115,6210.0,2918.7,0.47
FC-000006175,2021-11-13,6275,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,51.0,116,5916.0,3076.32,0.52
FC-000006176,2021-11-13,6276,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,60.0,102,6120.0,2876.3999999999996,0.47
FC-000006177,2021-11-13,6277,Sports Direct,Southeast,Georgia,Atlanta,Online,Indumentaria,65.0,124,8060.0,2821.0,0.35
FC-000006178,2021-12-12,6278,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Urbano,50.0,203,10150.0,5582.5,0.55
FC-000006179,2021-12-12,6279,Sports Direct,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,58.0,189,10962.0,5809.860000000001,0.53
FC-000006180,2021-12-12,6280,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,53.0,138,7314.0,3657.0,0.5
FC-000006181,2021-12-12,6281,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,51.0,128,6528.0,3264.0,0.5
FC-000006182,2021-12-12,6282,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,64.0,116,7424.0,3712.0,0.5
FC-000006183,2021-12-12,6283,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,64.0,135,8640.0,3024.0,0.35
FC-000006184,2021-01-09,6284,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,39.0,256,9984.0,5790.720000000001,0.5800000000000001
FC-000006185,2021-01-09,6285,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,37.0,206,7622.0,3429.899999999999,0.4499999999999999
FC-000006186,2021-01-09,6286,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,29.0,248,7192.0,2804.88,0.39
FC-000006187,2021-01-09,6287,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,34.0,203,6902.0,3036.88,0.44
FC-000006188,2021-01-09,6288,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,47.0,189,8883.0,4175.009999999999,0.47
FC-000006189,2021-01-09,6289,Foot Locker,Southeast,Georgia,Atlanta,Online,Indumentaria,37.0,239,8843.0,5305.8,0.6
FC-000006190,2021-02-07,6290,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,38.0,312,11856.0,6995.040000000001,0.5900000000000001
FC-000006191,2021-02-07,6291,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Deportivo,39.0,218,8502.0,3910.919999999999,0.4599999999999999
FC-000006192,2021-02-07,6292,Foot Locker,Southeast,Georgia,Atlanta,Online,Calzado Urbano,29.0,217,6293.0,2328.41,0.37
FC-000006193,2021-02-07,6293,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Deportivo,33.0,169,5577.0,2509.6499999999996,0.4499999999999999
FC-000006194,2021-02-07,6294,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,49.0,189,9261.0,4352.67,0.47
FC-000006195,2021-02-07,6295,Foot Locker,Southeast,South Carolina,Charleston,Online,Indumentaria,34.0,216,7344.0,4773.6,0.65
FC-000006196,2021-03-05,6296,Foot Locker,Southeast,South Carolina,Charleston,Online,Calzado Urbano,33.0,265,8745.0,5072.1,0.5800000000000001
