ID_Ventas,fecha,temporada,sexo,retailer,region,estado,ciudad,metodo de venta,producto,precio por unidad,unidades vendidas,ventas totales,ganancia,margen operativo
FC-000004768,2021-01-16,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,43.0,101,434.3,195.435,0.45
FC-000004769,2021-01-17,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,44.0,120,528.0,316.8,0.6
FC-000004770,2021-01-18,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,36.0,78,280.8,140.4,0.5
FC-000004771,2021-01-19,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,44.0,56,246.4,182.33599999999998,0.7400000000000001
FC-000004772,2021-01-20,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,55.0,101,555.5,216.64499999999998,0.39
FC-000004773,2021-01-21,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,39.0,150,585.0,333.45,0.5700000000000001
FC-000004774,2021-01-22,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,41.0,106,434.6,191.224,0.44
FC-000004775,2021-01-23,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,44.0,111,488.4,268.62,0.55
FC-000004776,2021-01-24,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,38.0,88,334.4,177.232,0.53
FC-000004777,2021-01-25,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,41.0,61,250.1,185.074,0.7400000000000001
FC-000004778,2021-01-26,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,59.0,108,637.2,242.13600000000002,0.38
FC-000004779,2021-01-27,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,36.0,169,608.4,358.956,0.5900000000000001
FC-000004780,2021-01-28,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,42.0,147,617.4,253.13400000000001,0.41
FC-000004781,2021-01-29,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,44.0,165,726.0,399.3,0.55
FC-000004782,2021-01-30,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,38.0,106,402.8,213.484,0.53
FC-000004783,2021-01-31,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,41.0,75,307.5,227.55,0.7400000000000001
FC-000004784,2021-02-01,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,55.0,150,825.0,297.0,0.36
FC-000004785,2021-02-02,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,37.0,203,751.1,443.14900000000006,0.5900000000000001
FC-000004786,2021-02-03,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,41.0,156,639.6,275.028,0.43
FC-000004787,2021-02-04,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,44.0,143,629.2,371.2280000000001,0.5900000000000001
FC-000004788,2021-02-05,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,36.0,113,406.8,215.60399999999998,0.53
FC-000004789,2021-02-06,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,42.0,124,520.8,364.56,0.7000000000000001
FC-000004790,2021-02-07,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,58.0,143,829.4,290.29,0.35
FC-000004791,2021-02-08,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,42.0,203,852.6,494.5080000000001,0.5800000000000001
FC-000004792,2021-02-09,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,54.0,188,1015.2,436.53599999999994,0.43
FC-000004793,2021-02-10,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,49.0,130,637.0,375.8300000000001,0.5900000000000001
FC-000004794,2021-02-11,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,41.0,106,434.6,234.68400000000003,0.54
FC-000004795,2021-02-12,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,52.0,106,551.2,385.8400000000001,0.7000000000000001
FC-000004796,2021-02-13,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,56.0,112,627.2,238.336,0.38
FC-000004797,2021-02-14,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,41.0,180,738.0,428.0400000000001,0.5800000000000001
FC-000004798,2021-02-15,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,48.0,156,748.8,329.472,0.44
FC-000004799,2021-02-16,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,42.0,117,491.4,275.184,0.56
FC-000004800,2021-02-17,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,41.0,116,475.6,261.58000000000004,0.5499999999999999
FC-000004801,2021-02-18,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,50.0,100,500.0,365.0,0.7300000000000001
FC-000004802,2021-02-19,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,59.0,122,719.8,287.91999999999996,0.4
FC-000004803,2021-02-20,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,44.0,160,704.0,394.2400000000001,0.56
FC-000004804,2021-02-21,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,49.0,160,784.0,337.12,0.43
FC-000004805,2021-02-22,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,41.0,116,475.6,271.092,0.5700000000000001
FC-000004806,2021-02-23,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,44.0,105,462.0,240.24,0.52
FC-000004807,2021-02-24,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,54.0,98,529.2,396.9,0.7500000000000001
FC-000004808,2021-02-25,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,58.0,108,626.4,244.296,0.39
FC-000004809,2021-02-26,Invierno,female,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,38.0,167,634.6,374.414,0.5900000000000001
FC-000004810,2021-02-27,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,42.0,173,726.6,297.906,0.41
FC-000004811,2021-02-28,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,37.0,123,455.1,259.40700000000004,0.5700000000000001
FC-000004812,2021-03-01,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,39.0,119,464.1,255.25500000000002,0.5499999999999999
FC-000004813,2021-03-02,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,51.0,113,576.3,426.4620000000001,0.7400000000000001
FC-000004814,2021-03-03,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,56.0,133,744.8,283.024,0.38
FC-000004815,2021-03-04,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,41.0,196,803.6,450.0160000000001,0.56
FC-000004816,2021-03-05,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,45.0,182,819.0,352.16999999999996,0.43
FC-000004817,2021-03-06,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Urbano,42.0,133,558.6,335.15999999999997,0.6
FC-000004818,2021-03-07,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Calzado Deportivo,43.0,143,614.9,313.599,0.51
FC-000004819,2021-03-08,Invierno,male,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,53.0,120,636.0,464.28000000000003,0.7300000000000001
FC-000004820,2021-03-09,Invierno,non-binary,Kohl's,Midwest,Montana,Billings,Online,Indumentaria,55.0,130,715.0,286.0,0.4
FC-000004821,2021-03-10,Invierno,female,Sports Direct,Midwest,Montana,Billings,Online,Calzado Urbano,18.0,210,378.0,189.0,0.5
FC-000004822,2021-03-11,Invierno,non-binary,Sports Direct,Midwest,Montana,Billings,Online,Calzado Deportivo,29.0,182,527.8,242.788,0.46
FC-000004823,2021-03-12,Invierno,female,Sports Direct,Midwest,Montana,Billings,Online,Calzado Urbano,27.0,130,351.0,157.95,0.45
FC-000004824,2021-03-13,Invierno,male,Sports Direct,Midwest,Montana,Billings,Online,Calzado Deportivo,32.0,135,432.0,246.24,0.5700000000000001
FC-000004825,2021-03-14,Invierno,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,39.0,95,370.5,148.2,0.4
FC-000004826,2021-03-15,Invierno,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,33.0,125,412.5,268.125,0.65
FC-000004827,2021-03-16,Invierno,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,24.0,169,405.6,202.8,0.5
FC-000004828,2021-03-17,Invierno,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,33.0,181,597.3,286.704,0.48
FC-000004829,2021-03-18,Invierno,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,32.0,122,390.4,187.392,0.48
FC-000004830,2021-03-19,Invierno,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,33.0,108,356.4,213.84,0.6
FC-000004831,2021-03-20,Invierno,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,37.0,83,307.1,125.91099999999999,0.41
FC-000004832,2021-03-21,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,32.0,133,425.6,272.384,0.64
FC-000004833,2021-03-22,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,27.0,189,510.3,260.25300000000004,0.51
FC-000004834,2021-03-23,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,37.0,163,603.1,313.61199999999997,0.52
FC-000004835,2021-03-24,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,28.0,124,347.2,190.95999999999998,0.5499999999999999
FC-000004836,2021-03-25,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,33.0,101,333.3,213.31199999999998,0.64
FC-000004837,2021-03-26,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,39.0,69,269.1,126.477,0.47
FC-000004838,2021-03-27,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,33.0,111,366.3,241.75799999999998,0.66
FC-000004839,2021-03-28,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,19.0,169,321.1,160.55,0.5
FC-000004840,2021-03-29,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,24.0,176,422.4,215.42399999999998,0.51
FC-000004841,2021-03-30,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,19.0,135,256.5,141.075,0.5499999999999999
FC-000004842,2021-03-31,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,23.0,112,257.6,167.44,0.65
FC-000004843,2021-04-01,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,28.0,84,235.2,105.84,0.45
FC-000004844,2021-04-02,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,24.0,161,386.4,262.752,0.68
FC-000004845,2021-04-03,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,14.0,189,264.6,132.3,0.5
FC-000004846,2021-04-04,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,23.0,218,501.4,250.7,0.5
FC-000004847,2021-04-05,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,19.0,180,342.0,184.68,0.54
FC-000004848,2021-04-06,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,27.0,142,383.4,230.04000000000002,0.6
FC-000004849,2021-04-07,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,41.0,106,434.6,212.954,0.49
FC-000004850,2021-04-08,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,38.0,202,767.6,514.292,0.67
FC-000004851,2021-04-09,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,36.0,217,781.2,398.412,0.51
FC-000004852,2021-04-10,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,42.0,202,848.4,432.684,0.51
FC-000004853,2021-04-11,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,36.0,169,608.4,310.284,0.51
FC-000004854,2021-04-12,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,36.0,174,626.4,382.104,0.61
FC-000004855,2021-04-13,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,43.0,145,623.5,299.28000000000003,0.48
FC-000004856,2021-04-14,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,49.0,236,1156.4,751.6600000000001,0.65
FC-000004857,2021-04-15,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,36.0,215,774.0,441.17999999999995,0.57
FC-000004858,2021-04-16,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,43.0,206,885.8,513.7639999999999,0.58
FC-000004859,2021-04-17,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,36.0,263,946.8,568.08,0.6
FC-000004860,2021-04-18,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,37.0,161,595.7,387.20500000000004,0.65
FC-000004861,2021-04-19,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,43.0,165,709.5,376.03499999999997,0.53
FC-000004862,2021-04-20,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,52.0,223,1159.6,811.72,0.7000000000000001
FC-000004863,2021-04-21,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,41.0,233,955.3,544.521,0.57
FC-000004864,2021-04-22,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,54.0,233,1258.2,717.174,0.57
FC-000004865,2021-04-23,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,46.0,285,1311.0,786.6,0.6
FC-000004866,2021-04-24,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,42.0,133,558.6,385.434,0.6900000000000001
FC-000004867,2021-04-25,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,49.0,133,651.7,345.401,0.53
FC-000004868,2021-04-26,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,53.0,181,959.3,681.1030000000001,0.7100000000000001
FC-000004869,2021-04-27,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,49.0,182,891.8,535.08,0.6
FC-000004870,2021-04-28,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,47.0,169,794.3,476.58000000000004,0.6
FC-000004871,2021-04-29,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,54.0,182,982.8,579.8520000000001,0.59
FC-000004872,2021-04-30,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,53.0,100,530.0,371.0,0.7000000000000001
FC-000004873,2021-05-01,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,47.0,120,564.0,287.64,0.51
FC-000004874,2021-05-02,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,42.0,163,684.6,506.6040000000001,0.7400000000000001
FC-000004875,2021-05-03,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,33.0,173,570.9,325.413,0.57
FC-000004876,2021-05-04,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,32.0,150,480.0,288.0,0.6
FC-000004877,2021-05-05,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,36.0,147,529.2,306.93600000000004,0.58
FC-000004878,2021-05-06,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,38.0,98,372.4,260.68,0.7000000000000001
FC-000004879,2021-05-07,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,32.0,88,281.6,143.616,0.51
FC-000004880,2021-05-08,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,43.0,131,563.3,399.943,0.7100000000000001
FC-000004881,2021-05-09,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,29.0,196,568.4,318.304,0.5599999999999999
FC-000004882,2021-05-10,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,29.0,189,548.1,306.93600000000004,0.5599999999999999
FC-000004883,2021-05-11,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,50.0,174,870.0,487.19999999999993,0.5599999999999999
FC-000004884,2021-05-12,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,52.0,133,691.6,477.204,0.6900000000000001
FC-000004885,2021-05-13,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,51.0,113,576.3,305.43899999999996,0.53
FC-000004886,2021-05-14,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,59.0,169,997.1,707.941,0.7100000000000001
FC-000004887,2021-05-15,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,53.0,200,1060.0,614.8,0.58
FC-000004888,2021-05-16,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,51.0,240,1224.0,673.1999999999999,0.5499999999999999
FC-000004889,2021-05-17,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,54.0,210,1134.0,623.6999999999999,0.5499999999999999
FC-000004890,2021-05-18,Primavera,male,Sports Direct,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,54.0,149,804.6,555.1740000000001,0.6900000000000001
FC-000004891,2021-05-19,Primavera,non-binary,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,50.0,140,700.0,350.0,0.5
FC-000004892,2021-05-20,Primavera,female,Sports Direct,Southwest,Tennessee,Knoxville,Online,Indumentaria,61.0,225,1372.5,1015.65,0.7400000000000001
FC-000004893,2021-05-21,Primavera,female,Foot Locker,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,32.0,119,380.8,190.4,0.5
FC-000004894,2021-05-22,Primavera,male,Foot Locker,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,32.0,56,179.2,87.80799999999999,0.49
FC-000004895,2021-05-23,Primavera,non-binary,Foot Locker,Southwest,Tennessee,Knoxville,Online,Calzado Urbano,24.0,65,156.0,74.88,0.48
FC-000004896,2021-05-24,Primavera,non-binary,Foot Locker,Southwest,Tennessee,Knoxville,Online,Calzado Deportivo,27.0,19,51.3,27.189,0.53
FC-000004897,2021-05-25,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,43.0,35,150.5,67.725,0.45
FC-000004898,2021-05-26,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,32.0,68,217.6,132.736,0.61
FC-000004899,2021-05-27,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,32.0,119,380.8,205.632,0.54
FC-000004900,2021-05-28,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,33.0,38,125.4,62.7,0.5
FC-000004901,2021-05-29,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,23.0,47,108.1,54.05,0.5
FC-000004902,2021-05-30,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,29.0,14,40.6,20.3,0.5
FC-000004903,2021-05-31,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,41.0,31,127.1,62.278999999999996,0.49
FC-000004904,2021-06-01,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,32.0,60,192.0,119.04,0.62
FC-000004905,2021-06-02,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,38.0,122,463.6,250.344,0.54
FC-000004906,2021-06-03,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,39.0,26,101.4,46.64399999999999,0.46
FC-000004907,2021-06-04,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,29.0,39,113.1,56.55,0.5
FC-000004908,2021-06-05,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,33.0,0,0.0,0.0,0.55
FC-000004909,2021-06-06,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,45.0,13,58.5,27.494999999999997,0.47
FC-000004910,2021-06-07,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,37.0,38,140.6,85.76599999999999,0.61
FC-000004911,2021-06-08,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,38.0,105,399.0,211.46999999999997,0.53
FC-000004912,2021-06-09,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,32.0,23,73.6,33.12,0.45
FC-000004913,2021-06-10,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,23.0,21,48.3,21.735,0.45
FC-000004914,2021-06-11,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,27.0,0,0.0,0.0,0.53
FC-000004915,2021-06-12,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,42.0,6,25.2,12.096,0.48
FC-000004916,2021-06-13,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,34.0,39,132.6,82.212,0.62
FC-000004917,2021-06-14,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,44.0,118,519.2,280.368,0.54
FC-000004918,2021-06-15,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,38.0,33,125.4,62.7,0.5
FC-000004919,2021-06-16,Primavera,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,32.0,30,96.0,46.08,0.48
FC-000004920,2021-06-17,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,34.0,7,23.8,12.614,0.53
FC-000004921,2021-06-18,Primavera,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,46.0,13,59.8,27.508,0.46
FC-000004922,2021-06-19,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,51.0,41,209.1,129.642,0.62
FC-000004923,2021-06-20,Primavera,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,36.0,120,432.0,228.95999999999998,0.53
FC-000004924,2021-06-21,Verano,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,32.0,45,144.0,72.0,0.5
FC-000004925,2021-06-22,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,27.0,46,124.2,55.89,0.45
FC-000004926,2021-06-23,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,27.0,39,105.3,56.862,0.54
FC-000004927,2021-06-24,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,42.0,42,176.4,88.2,0.5
FC-000004928,2021-06-25,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,49.0,85,416.5,258.23,0.62
FC-000004929,2021-06-26,Verano,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,43.0,165,709.5,361.84499999999997,0.51
FC-000004930,2021-06-27,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,37.0,81,299.7,134.865,0.45
FC-000004931,2021-06-28,Verano,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,34.0,63,214.2,96.38999999999999,0.45
FC-000004932,2021-06-29,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,33.0,46,151.8,78.936,0.52
FC-000004933,2021-06-30,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,41.0,44,180.4,88.396,0.49
FC-000004934,2021-07-01,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,49.0,91,445.9,280.91700000000003,0.63
FC-000004935,2021-07-02,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,41.0,145,594.5,315.085,0.53
FC-000004936,2021-07-03,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,42.0,80,336.0,164.64000000000001,0.49
FC-000004937,2021-07-04,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,36.0,52,187.2,89.856,0.48
FC-000004938,2021-07-05,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,29.0,38,110.2,56.202,0.51
FC-000004939,2021-07-06,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,37.0,27,99.9,47.952,0.48
FC-000004940,2021-07-07,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,44.0,69,303.6,182.16,0.6
FC-000004941,2021-07-08,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,38.0,112,425.6,229.82399999999998,0.54
FC-000004942,2021-07-09,Verano,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,33.0,56,184.8,85.008,0.46
FC-000004943,2021-07-10,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,18.0,25,45.0,21.6,0.48
FC-000004944,2021-07-11,Verano,female,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,19.0,23,43.7,22.724,0.52
FC-000004945,2021-07-12,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,29.0,21,60.9,29.232,0.48
FC-000004946,2021-07-13,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Indumentaria,34.0,39,132.6,82.212,0.62
FC-000004947,2021-07-14,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,36.0,94,338.4,182.736,0.54
FC-000004948,2021-07-15,Verano,non-binary,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Deportivo,29.0,41,118.9,54.693999999999996,0.46
FC-000004949,2021-07-16,Verano,male,Foot Locker,Midwest,Nebraska,Omaha,Online,Calzado Urbano,29.0,14,40.6,20.3,0.5
